"goods_nomenclature_sid";"goods_nomenclature_item_id";"producline_suffix";"validity_start_date";"leaf";"number_indents"
37067;"2930400000";"80";"1972-01-01 00:00:00";"0";1
68658;"2930401000";"80";"1998-01-01 00:00:00";"1";2
68662;"2930409000";"80";"1998-01-01 00:00:00";"1";2
101426;"2930600000";"80";"2017-01-01 00:00:00";"1";1
101427;"2930700000";"80";"2017-01-01 00:00:00";"1";1
101428;"2930800000";"80";"2017-01-01 00:00:00";"1";1
37068;"2930900000";"80";"1972-01-01 00:00:00";"0";1
78794;"2930901300";"80";"2004-01-01 00:00:00";"1";2
59602;"2930901600";"80";"1996-01-01 00:00:00";"1";2
56161;"2930903000";"80";"1995-01-01 00:00:00";"1";2
65115;"2930904000";"80";"1997-01-01 00:00:00";"1";2
65116;"2930905000";"80";"1997-01-01 00:00:00";"1";2
101429;"2930909800";"80";"2017-01-01 00:00:00";"0";2
101471;"2930909810";"80";"2017-01-01 00:00:00";"1";3
104197;"2930909812";"80";"2019-01-01 00:00:00";"1";3
101470;"2930909813";"80";"2017-01-01 00:00:00";"1";3
101468;"2930909815";"80";"2017-01-01 00:00:00";"1";3
101467;"2930909816";"80";"2017-01-01 00:00:00";"1";3
101466;"2930909817";"80";"2017-01-01 00:00:00";"1";3
101464;"2930909819";"80";"2017-01-01 00:00:00";"1";3
101463;"2930909821";"80";"2017-01-01 00:00:00";"1";3
101462;"2930909822";"80";"2017-01-01 00:00:00";"1";3
101461;"2930909823";"80";"2017-01-01 00:00:00";"1";3
101460;"2930909825";"80";"2017-01-01 00:00:00";"1";3
101459;"2930909826";"80";"2017-01-01 00:00:00";"1";3
101458;"2930909827";"80";"2017-01-01 00:00:00";"1";3
101456;"2930909830";"80";"2017-01-01 00:00:00";"1";3
101455;"2930909833";"80";"2017-01-01 00:00:00";"1";3
101454;"2930909835";"80";"2017-01-01 00:00:00";"1";3
101452;"2930909840";"80";"2017-01-01 00:00:00";"1";3
101451;"2930909843";"80";"2017-01-01 00:00:00";"1";3
101450;"2930909845";"80";"2017-01-01 00:00:00";"1";3
101449;"2930909853";"80";"2017-01-01 00:00:00";"1";3
101448;"2930909855";"80";"2017-01-01 00:00:00";"1";3
101447;"2930909857";"80";"2017-01-01 00:00:00";"1";3
101446;"2930909860";"80";"2017-01-01 00:00:00";"1";3
101445;"2930909864";"80";"2017-01-01 00:00:00";"1";3
101444;"2930909865";"80";"2017-01-01 00:00:00";"1";3
101441;"2930909868";"80";"2017-01-01 00:00:00";"1";3
101440;"2930909877";"80";"2017-01-01 00:00:00";"1";3
101439;"2930909878";"80";"2017-01-01 00:00:00";"1";3
101438;"2930909879";"80";"2017-01-01 00:00:00";"1";3
101437;"2930909880";"80";"2017-01-01 00:00:00";"1";3
101436;"2930909881";"80";"2017-01-01 00:00:00";"1";3
102642;"2930909885";"80";"2017-01-01 00:00:00";"1";3
101433;"2930909889";"10";"2017-01-01 00:00:00";"0";3
101432;"2930909889";"80";"2017-01-01 00:00:00";"1";4
101431;"2930909891";"80";"2017-01-01 00:00:00";"1";4
102643;"2930909893";"80";"2017-01-01 00:00:00";"1";3
102645;"2930909895";"80";"2017-01-01 00:00:00";"1";3
102644;"2930909897";"80";"2017-01-01 00:00:00";"1";3
101430;"2930909899";"80";"2017-01-01 00:00:00";"1";3
37096;"2931000000";"80";"1972-01-01 00:00:00";"0";0
95472;"2931100000";"80";"2012-01-01 00:00:00";"1";1
95473;"2931200000";"80";"2012-01-01 00:00:00";"1";1
101472;"2931310000";"10";"2017-01-01 00:00:00";"0";1
101473;"2931310000";"80";"2017-01-01 00:00:00";"1";2
101474;"2931320000";"80";"2017-01-01 00:00:00";"1";2
101475;"2931330000";"80";"2017-01-01 00:00:00";"1";2
101476;"2931340000";"80";"2017-01-01 00:00:00";"1";2
101477;"2931350000";"80";"2017-01-01 00:00:00";"1";2
101478;"2931360000";"80";"2017-01-01 00:00:00";"1";2
101479;"2931370000";"80";"2017-01-01 00:00:00";"1";2
101480;"2931380000";"80";"2017-01-01 00:00:00";"1";2
101481;"2931390000";"80";"2017-01-01 00:00:00";"0";2
101482;"2931392000";"80";"2017-01-01 00:00:00";"1";3
101483;"2931393000";"80";"2017-01-01 00:00:00";"1";3
101484;"2931395000";"80";"2017-01-01 00:00:00";"1";3
101485;"2931396000";"80";"2017-01-01 00:00:00";"1";3
101486;"2931399000";"80";"2017-01-01 00:00:00";"0";3
102660;"2931399008";"80";"2017-01-01 00:00:00";"1";4
102661;"2931399013";"80";"2017-01-01 00:00:00";"1";4
102662;"2931399023";"80";"2017-01-01 00:00:00";"1";4
102663;"2931399025";"80";"2017-01-01 00:00:00";"1";4
102664;"2931399028";"80";"2017-01-01 00:00:00";"1";4
102665;"2931399030";"80";"2017-01-01 00:00:00";"1";4
104159;"2931399035";"80";"2019-01-01 00:00:00";"1";4
102666;"2931399040";"80";"2017-01-01 00:00:00";"1";4
104158;"2931399045";"80";"2019-01-01 00:00:00";"1";4
102668;"2931399048";"80";"2017-01-01 00:00:00";"1";4
102669;"2931399055";"80";"2017-01-01 00:00:00";"1";4
102670;"2931399057";"80";"2017-01-01 00:00:00";"1";4
102659;"2931399090";"80";"2017-01-01 00:00:00";"1";4
95474;"2931900000";"80";"2012-01-01 00:00:00";"0";1
101487;"2931900003";"80";"2017-01-01 00:00:00";"1";2
101489;"2931900005";"80";"2017-01-01 00:00:00";"1";2
103976;"2931900010";"80";"2018-07-01 00:00:00";"1";2
101492;"2931900015";"80";"2017-01-01 00:00:00";"1";2
101493;"2931900018";"80";"2017-01-01 00:00:00";"1";2
103697;"2931900020";"80";"2018-01-01 00:00:00";"1";2
101498;"2931900033";"80";"2017-01-01 00:00:00";"1";2
101499;"2931900035";"80";"2017-01-01 00:00:00";"1";2
101505;"2931900050";"80";"2017-01-01 00:00:00";"1";2
101506;"2931900053";"80";"2017-01-01 00:00:00";"1";2
101509;"2931900060";"80";"2017-01-01 00:00:00";"1";2
101510;"2931900063";"80";"2017-01-01 00:00:00";"1";2
101511;"2931900065";"80";"2017-01-01 00:00:00";"1";2
101512;"2931900067";"80";"2017-01-01 00:00:00";"1";2
101513;"2931900070";"80";"2017-01-01 00:00:00";"1";2
101488;"2931900090";"80";"2017-01-01 00:00:00";"1";2
37122;"2932000000";"80";"1972-01-01 00:00:00";"0";0
37123;"2932110000";"10";"1972-01-01 00:00:00";"0";1
37124;"2932110000";"80";"1972-01-01 00:00:00";"1";2
37127;"2932120000";"80";"1972-01-01 00:00:00";"1";2
37128;"2932130000";"80";"1972-01-01 00:00:00";"0";2
37129;"2932130010";"80";"1972-01-01 00:00:00";"1";3
37130;"2932130090";"80";"1972-01-01 00:00:00";"1";3
101514;"2932140000";"80";"2017-01-01 00:00:00";"0";2
103033;"2932140010";"80";"2017-07-01 00:00:00";"1";3
103032;"2932140090";"80";"2017-07-01 00:00:00";"1";3
37131;"2932190000";"80";"1972-01-01 00:00:00";"0";2
100041;"2932190020";"80";"2016-07-01 00:00:00";"1";3
72655;"2932190030";"80";"2000-10-25 00:00:00";"1";3
91196;"2932190040";"80";"2009-07-01 00:00:00";"1";3
91131;"2932190041";"80";"2009-07-01 00:00:00";"1";3
67406;"2932190060";"80";"1997-07-01 00:00:00";"1";3
80557;"2932190070";"80";"2004-07-01 00:00:00";"1";3
80558;"2932190075";"80";"2004-07-01 00:00:00";"1";3
93971;"2932190080";"80";"2012-01-01 00:00:00";"1";3
37136;"2932190090";"80";"1972-01-01 00:00:00";"1";3
95506;"2932200000";"80";"2012-01-01 00:00:00";"0";1
95508;"2932201000";"80";"2012-01-01 00:00:00";"1";2
95510;"2932202000";"80";"2012-01-01 00:00:00";"1";2
95511;"2932209000";"80";"2012-01-01 00:00:00";"0";2
95512;"2932209010";"80";"2012-01-01 00:00:00";"1";3
96257;"2932209015";"80";"2012-01-01 00:00:00";"1";3
100244;"2932209025";"80";"2016-07-01 00:00:00";"1";3
100245;"2932209030";"80";"2016-07-01 00:00:00";"1";3
96840;"2932209040";"80";"2013-01-01 00:00:00";"1";3
98349;"2932209045";"80";"2014-07-01 00:00:00";"1";3
103698;"2932209050";"80";"2018-01-01 00:00:00";"1";3
95555;"2932209055";"80";"2012-01-01 00:00:00";"1";3
95558;"2932209060";"80";"2012-01-01 00:00:00";"1";3
99716;"2932209065";"80";"2016-01-01 00:00:00";"1";3
95556;"2932209071";"80";"2012-01-01 00:00:00";"1";3
95519;"2932209077";"80";"2012-01-01 00:00:00";"1";3
95520;"2932209080";"80";"2012-01-01 00:00:00";"1";3
95518;"2932209084";"80";"2012-01-01 00:00:00";"1";3
95554;"2932209088";"80";"2012-01-01 00:00:00";"1";3
95515;"2932209090";"80";"2012-01-01 00:00:00";"1";3
59603;"2932910000";"10";"1996-01-01 00:00:00";"0";1
59604;"2932910000";"80";"1996-01-01 00:00:00";"1";2
59605;"2932920000";"80";"1996-01-01 00:00:00";"1";2
59606;"2932930000";"80";"1996-01-01 00:00:00";"1";2
59607;"2932940000";"80";"1996-01-01 00:00:00";"1";2
73274;"2932950000";"80";"2002-01-01 00:00:00";"1";2
59608;"2932990000";"80";"1996-01-01 00:00:00";"0";2
90481;"2932990010";"80";"2009-01-01 00:00:00";"1";3
102871;"2932990013";"80";"2017-07-01 00:00:00";"1";3
93972;"2932990015";"80";"2012-01-01 00:00:00";"1";3
102872;"2932990018";"80";"2017-07-01 00:00:00";"1";3
96338;"2932990020";"80";"2012-07-01 00:00:00";"1";3
103978;"2932990023";"80";"2018-07-01 00:00:00";"1";3
97493;"2932990025";"80";"2013-07-01 00:00:00";"1";3
104160;"2932990033";"80";"2019-01-01 00:00:00";"1";3
98531;"2932990043";"80";"2015-01-01 00:00:00";"1";3
97873;"2932990045";"80";"2014-01-01 00:00:00";"1";3
93140;"2932990050";"80";"2011-01-01 00:00:00";"1";3
98350;"2932990053";"80";"2014-07-01 00:00:00";"1";3
97944;"2932990055";"80";"2014-01-01 00:00:00";"1";3
100042;"2932990065";"80";"2016-07-01 00:00:00";"1";3
90487;"2932990070";"80";"2009-01-01 00:00:00";"1";3
90490;"2932990075";"80";"2009-01-01 00:00:00";"1";3
90488;"2932990080";"80";"2009-01-01 00:00:00";"1";3
100484;"2932990085";"80";"2017-01-01 00:00:00";"1";3
90489;"2932990090";"80";"2009-01-01 00:00:00";"1";3
37193;"2933000000";"80";"1972-01-01 00:00:00";"0";0
37194;"2933110000";"10";"1972-01-01 00:00:00";"0";1
37195;"2933110000";"80";"1972-01-01 00:00:00";"0";2
37196;"2933111000";"80";"1972-01-01 00:00:00";"1";3
37197;"2933119000";"80";"1972-01-01 00:00:00";"1";3
37198;"2933190000";"80";"1972-01-01 00:00:00";"0";2
37199;"2933191000";"80";"1972-01-01 00:00:00";"1";3
37200;"2933199000";"80";"1972-01-01 00:00:00";"0";3
98532;"2933199015";"80";"2015-01-01 00:00:00";"1";4
98533;"2933199025";"80";"2015-01-01 00:00:00";"1";4
81614;"2933199030";"80";"2005-07-01 00:00:00";"1";4
99717;"2933199035";"80";"2016-01-01 00:00:00";"1";4
82309;"2933199040";"80";"2006-01-01 00:00:00";"1";4
102873;"2933199045";"80";"2017-07-01 00:00:00";"1";4
84635;"2933199050";"80";"2006-07-01 00:00:00";"1";4
102967;"2933199055";"80";"2017-07-01 00:00:00";"1";4
90723;"2933199060";"80";"2009-01-01 00:00:00";"1";4
90724;"2933199070";"80";"2009-01-01 00:00:00";"1";4
96841;"2933199080";"80";"2013-01-01 00:00:00";"1";4
74745;"2933199090";"80";"2002-01-01 00:00:00";"1";4
37201;"2933210000";"10";"1972-01-01 00:00:00";"0";1
37202;"2933210000";"80";"1972-01-01 00:00:00";"0";2
99718;"2933210035";"80";"2016-01-01 00:00:00";"1";3
86726;"2933210050";"80";"2007-01-01 00:00:00";"1";3
100043;"2933210055";"80";"2016-07-01 00:00:00";"1";3
86727;"2933210060";"80";"2007-01-01 00:00:00";"1";3
93692;"2933210080";"80";"2011-07-01 00:00:00";"1";3
37205;"2933210090";"80";"1991-07-01 00:00:00";"1";3
37206;"2933290000";"80";"1972-01-01 00:00:00";"0";2
37207;"2933291000";"80";"1972-01-01 00:00:00";"1";3
37208;"2933299000";"80";"1972-01-01 00:00:00";"0";3
97876;"2933299015";"80";"2014-01-01 00:00:00";"1";4
104161;"2933299018";"80";"2019-01-01 00:00:00";"1";4
97877;"2933299025";"80";"2014-01-01 00:00:00";"1";4
57465;"2933299040";"80";"1995-01-01 00:00:00";"1";4
97968;"2933299045";"80";"2014-01-01 00:00:00";"1";4
75254;"2933299050";"80";"2002-07-01 00:00:00";"1";4
98534;"2933299055";"80";"2015-01-01 00:00:00";"1";4
93973;"2933299060";"80";"2012-01-01 00:00:00";"1";4
100044;"2933299065";"80";"2016-07-01 00:00:00";"1";4
96339;"2933299070";"80";"2012-07-01 00:00:00";"1";4
102874;"2933299075";"80";"2017-07-01 00:00:00";"1";4
97495;"2933299080";"80";"2013-07-01 00:00:00";"1";4
103535;"2933299085";"80";"2018-01-01 00:00:00";"1";4
37212;"2933299090";"80";"1989-07-01 00:00:00";"1";4
37213;"2933310000";"10";"1972-01-01 00:00:00";"0";1
37214;"2933310000";"80";"1972-01-01 00:00:00";"1";2
59614;"2933320000";"80";"1996-01-01 00:00:00";"1";2
73276;"2933330000";"80";"2002-01-01 00:00:00";"1";2
37215;"2933390000";"80";"1972-01-01 00:00:00";"0";2
37216;"2933391000";"80";"1972-01-01 00:00:00";"1";3
65126;"2933392000";"80";"1997-01-01 00:00:00";"1";3
65127;"2933392500";"80";"1997-01-01 00:00:00";"1";3
65128;"2933393500";"80";"1997-01-01 00:00:00";"1";3
65129;"2933394000";"80";"1997-01-01 00:00:00";"1";3
65130;"2933394500";"80";"1997-01-01 00:00:00";"1";3
65131;"2933395000";"80";"1997-01-01 00:00:00";"1";3
65132;"2933395500";"80";"1997-01-01 00:00:00";"1";3
73277;"2933399900";"80";"2002-01-01 00:00:00";"0";3
102875;"2933399910";"80";"2017-07-01 00:00:00";"1";4
99107;"2933399911";"80";"2015-07-01 00:00:00";"1";4
96842;"2933399912";"80";"2013-01-01 00:00:00";"1";4
100045;"2933399913";"80";"2016-07-01 00:00:00";"1";4
100046;"2933399914";"80";"2016-07-01 00:00:00";"1";4
100047;"2933399916";"80";"2016-07-01 00:00:00";"1";4
100048;"2933399917";"80";"2016-07-01 00:00:00";"1";4
100049;"2933399919";"80";"2016-07-01 00:00:00";"1";4
92664;"2933399920";"80";"2010-07-01 00:00:00";"1";4
99108;"2933399921";"80";"2015-07-01 00:00:00";"1";4
98535;"2933399922";"80";"2015-01-01 00:00:00";"1";4
100050;"2933399923";"80";"2016-07-01 00:00:00";"1";4
91434;"2933399924";"80";"2010-01-01 00:00:00";"1";4
73281;"2933399925";"80";"2002-01-01 00:00:00";"1";4
100051;"2933399926";"80";"2016-07-01 00:00:00";"1";4
100385;"2933399927";"80";"2017-01-01 00:00:00";"1";4
98536;"2933399928";"80";"2015-01-01 00:00:00";"1";4
100386;"2933399929";"80";"2017-01-01 00:00:00";"1";4
99109;"2933399931";"80";"2015-07-01 00:00:00";"1";4
93974;"2933399932";"80";"2012-01-01 00:00:00";"1";4
102876;"2933399933";"80";"2017-07-01 00:00:00";"1";4
98886;"2933399934";"80";"2015-01-01 00:00:00";"1";4
82310;"2933399935";"80";"2006-01-01 00:00:00";"1";4
103699;"2933399936";"80";"2018-01-01 00:00:00";"1";4
93976;"2933399937";"80";"2012-01-01 00:00:00";"1";4
103979;"2933399938";"80";"2018-07-01 00:00:00";"1";4
103980;"2933399939";"80";"2018-07-01 00:00:00";"1";4
102968;"2933399941";"80";"2017-07-01 00:00:00";"1";4
98705;"2933399943";"80";"2015-01-01 00:00:00";"1";4
98706;"2933399944";"80";"2015-01-01 00:00:00";"1";4
92667;"2933399945";"80";"2010-07-01 00:00:00";"1";4
102969;"2933399946";"80";"2017-07-01 00:00:00";"1";4
92668;"2933399947";"80";"2010-07-01 00:00:00";"1";4
92677;"2933399948";"80";"2010-07-01 00:00:00";"1";4
103981;"2933399951";"80";"2018-07-01 00:00:00";"1";4
104162;"2933399952";"80";"2019-01-01 00:00:00";"1";4
97879;"2933399953";"80";"2014-01-01 00:00:00";"1";4
104163;"2933399954";"80";"2019-01-01 00:00:00";"1";4
91435;"2933399955";"80";"2010-01-01 00:00:00";"1";4
97496;"2933399957";"80";"2013-07-01 00:00:00";"1";4
74471;"2933399960";"80";"2002-01-01 00:00:00";"1";4
76246;"2933399965";"80";"2003-01-01 00:00:00";"1";4
97969;"2933399967";"80";"2014-01-01 00:00:00";"1";4
96340;"2933399970";"80";"2012-07-01 00:00:00";"1";4
96341;"2933399972";"80";"2012-07-01 00:00:00";"1";4
97970;"2933399977";"80";"2014-01-01 00:00:00";"1";4
93693;"2933399985";"80";"2011-07-01 00:00:00";"1";4
73284;"2933399990";"80";"2002-01-01 00:00:00";"1";4
73285;"2933410000";"10";"2002-01-01 00:00:00";"0";1
73286;"2933410000";"80";"2002-01-01 00:00:00";"1";2
73287;"2933490000";"80";"2002-01-01 00:00:00";"0";2
73288;"2933491000";"80";"2002-01-01 00:00:00";"0";3
73289;"2933491010";"80";"2002-01-01 00:00:00";"1";4
91133;"2933491020";"80";"2009-07-01 00:00:00";"1";4
97497;"2933491030";"80";"2013-07-01 00:00:00";"1";4
98538;"2933491040";"80";"2015-01-01 00:00:00";"1";4
100052;"2933491050";"80";"2016-07-01 00:00:00";"1";4
104199;"2933491060";"80";"2019-01-01 00:00:00";"1";4
73290;"2933491090";"80";"2002-01-01 00:00:00";"1";4
73291;"2933493000";"80";"2002-01-01 00:00:00";"1";3
73292;"2933499000";"80";"2002-01-01 00:00:00";"0";3
100387;"2933499025";"80";"2017-01-01 00:00:00";"1";4
93142;"2933499030";"80";"2011-01-01 00:00:00";"1";4
99719;"2933499035";"80";"2016-01-01 00:00:00";"1";4
93143;"2933499040";"80";"2011-01-01 00:00:00";"1";4
104165;"2933499045";"80";"2019-01-01 00:00:00";"1";4
104198;"2933499065";"80";"2019-01-01 00:00:00";"1";4
82312;"2933499070";"80";"2006-01-01 00:00:00";"1";4
73296;"2933499090";"80";"2002-01-01 00:00:00";"1";4
73297;"2933520000";"10";"2002-01-01 00:00:00";"0";1
73298;"2933520000";"80";"2002-01-01 00:00:00";"0";2
86730;"2933520010";"80";"2007-01-01 00:00:00";"1";3
86731;"2933520090";"80";"2007-01-01 00:00:00";"1";3
73299;"2933530000";"80";"2002-01-01 00:00:00";"0";2
73300;"2933531000";"80";"2002-01-01 00:00:00";"1";3
73301;"2933539000";"80";"2002-01-01 00:00:00";"1";3
73302;"2933540000";"80";"2002-01-01 00:00:00";"1";2
73303;"2933550000";"80";"2002-01-01 00:00:00";"1";2
37273;"2933590000";"80";"1972-01-01 00:00:00";"0";2
37274;"2933591000";"80";"1972-01-01 00:00:00";"1";3
65140;"2933592000";"80";"1997-01-01 00:00:00";"1";3
73304;"2933599500";"80";"2002-01-01 00:00:00";"0";3
99110;"2933599510";"80";"2015-07-01 00:00:00";"1";4
98353;"2933599513";"80";"2014-07-01 00:00:00";"1";4
81280;"2933599515";"80";"2005-01-01 00:00:00";"1";4
97971;"2933599517";"80";"2014-01-01 00:00:00";"1";4
100053;"2933599518";"80";"2016-07-01 00:00:00";"1";4
73306;"2933599520";"80";"2002-01-01 00:00:00";"1";4
100054;"2933599521";"80";"2016-07-01 00:00:00";"1";4
103982;"2933599522";"80";"2018-07-01 00:00:00";"1";4
97973;"2933599523";"80";"2014-01-01 00:00:00";"1";4
103983;"2933599524";"80";"2018-07-01 00:00:00";"1";4
103984;"2933599526";"80";"2018-07-01 00:00:00";"1";4
97972;"2933599527";"80";"2014-01-01 00:00:00";"1";4
73307;"2933599530";"80";"2002-01-01 00:00:00";"1";4
98539;"2933599533";"80";"2015-01-01 00:00:00";"1";4
98540;"2933599537";"80";"2015-01-01 00:00:00";"1";4
103537;"2933599539";"80";"2018-01-01 00:00:00";"1";4
98541;"2933599543";"80";"2015-01-01 00:00:00";"1";4
92669;"2933599545";"80";"2010-07-01 00:00:00";"1";4
99720;"2933599547";"80";"2016-01-01 00:00:00";"1";4
92670;"2933599550";"80";"2010-07-01 00:00:00";"1";4
99722;"2933599553";"80";"2016-01-01 00:00:00";"1";4
99721;"2933599557";"80";"2016-01-01 00:00:00";"1";4
75255;"2933599560";"80";"2002-07-01 00:00:00";"1";4
92672;"2933599565";"80";"2010-07-01 00:00:00";"1";4
75256;"2933599570";"80";"2002-07-01 00:00:00";"1";4
92673;"2933599575";"80";"2010-07-01 00:00:00";"1";4
96844;"2933599577";"80";"2013-01-01 00:00:00";"1";4
100388;"2933599587";"80";"2017-01-01 00:00:00";"1";4
100474;"2933599589";"80";"2017-01-01 00:00:00";"1";4
73309;"2933599590";"80";"2002-01-01 00:00:00";"1";4
37283;"2933610000";"10";"1972-01-01 00:00:00";"0";1
37284;"2933610000";"80";"1972-01-01 00:00:00";"1";2
37285;"2933690000";"80";"1972-01-01 00:00:00";"0";2
37286;"2933691000";"80";"1972-01-01 00:00:00";"1";3
90493;"2933694000";"80";"2009-01-01 00:00:00";"1";3
65145;"2933698000";"80";"1997-01-01 00:00:00";"0";3
100055;"2933698013";"80";"2016-07-01 00:00:00";"1";4
99724;"2933698015";"80";"2016-01-01 00:00:00";"1";4
100056;"2933698017";"80";"2016-07-01 00:00:00";"1";4
91436;"2933698030";"80";"2010-01-01 00:00:00";"1";4
94004;"2933698040";"80";"2012-01-01 00:00:00";"1";4
104164;"2933698045";"80";"2019-01-01 00:00:00";"1";4
93694;"2933698055";"80";"2011-07-01 00:00:00";"1";4
93144;"2933698060";"80";"2011-01-01 00:00:00";"1";4
98354;"2933698065";"80";"2014-07-01 00:00:00";"1";4
81814;"2933698070";"80";"2005-04-09 00:00:00";"1";4
99111;"2933698075";"80";"2015-07-01 00:00:00";"1";4
82314;"2933698080";"80";"2006-01-01 00:00:00";"1";4
65151;"2933698090";"80";"1997-01-01 00:00:00";"1";4
37293;"2933710000";"10";"1972-01-01 00:00:00";"0";1
37294;"2933710000";"80";"1972-01-01 00:00:00";"1";2
73310;"2933720000";"80";"2002-01-01 00:00:00";"1";2
37295;"2933790000";"80";"1972-01-01 00:00:00";"0";2
100389;"2933790015";"80";"2017-01-01 00:00:00";"1";3
103985;"2933790025";"80";"2018-07-01 00:00:00";"1";3
88775;"2933790030";"80";"2008-01-01 00:00:00";"1";3
104166;"2933790035";"80";"2019-01-01 00:00:00";"1";3
91134;"2933790050";"80";"2009-07-01 00:00:00";"1";3
92674;"2933790060";"80";"2010-07-01 00:00:00";"1";3
93186;"2933790070";"80";"2011-01-01 00:00:00";"1";3
76709;"2933790090";"80";"2003-07-01 00:00:00";"1";3
73311;"2933910000";"10";"2002-01-01 00:00:00";"0";1
73313;"2933910000";"80";"2002-01-01 00:00:00";"0";2
73314;"2933911000";"80";"2002-01-01 00:00:00";"1";3
73315;"2933919000";"80";"2002-01-01 00:00:00";"1";3
101515;"2933920000";"80";"2017-01-01 00:00:00";"1";2
73316;"2933990000";"80";"2002-01-01 00:00:00";"0";2
73318;"2933992000";"80";"2002-01-01 00:00:00";"1";3
73323;"2933995000";"80";"2002-01-01 00:00:00";"1";3
90494;"2933998000";"80";"2009-01-01 00:00:00";"0";3
99112;"2933998011";"80";"2015-07-01 00:00:00";"1";4
99113;"2933998012";"80";"2015-07-01 00:00:00";"1";4
94005;"2933998013";"80";"2012-01-01 00:00:00";"1";4
98355;"2933998014";"80";"2014-07-01 00:00:00";"1";4
90498;"2933998015";"80";"2009-01-01 00:00:00";"1";4
100058;"2933998016";"80";"2016-07-01 00:00:00";"1";4
100057;"2933998017";"80";"2016-07-01 00:00:00";"1";4
99114;"2933998019";"80";"2015-07-01 00:00:00";"1";4
90499;"2933998020";"80";"2009-01-01 00:00:00";"1";4
100059;"2933998021";"80";"2016-07-01 00:00:00";"1";4
98542;"2933998023";"80";"2015-01-01 00:00:00";"1";4
96847;"2933998024";"80";"2013-01-01 00:00:00";"1";4
100060;"2933998026";"80";"2016-07-01 00:00:00";"1";4
98543;"2933998027";"80";"2015-01-01 00:00:00";"1";4
100061;"2933998029";"80";"2016-07-01 00:00:00";"1";4
90501;"2933998030";"80";"2009-01-01 00:00:00";"1";4
100062;"2933998031";"80";"2016-07-01 00:00:00";"1";4
98544;"2933998033";"80";"2015-01-01 00:00:00";"1";4
100514;"2933998034";"80";"2017-01-01 00:00:00";"1";4
100515;"2933998036";"80";"2017-01-01 00:00:00";"1";4
92676;"2933998037";"80";"2010-07-01 00:00:00";"1";4
100516;"2933998038";"80";"2017-01-01 00:00:00";"1";4
100517;"2933998039";"80";"2017-01-01 00:00:00";"1";4
90503;"2933998040";"80";"2009-01-01 00:00:00";"1";4
103701;"2933998041";"80";"2018-01-01 00:00:00";"1";4
102878;"2933998042";"80";"2017-07-01 00:00:00";"1";4
102879;"2933998044";"80";"2017-07-01 00:00:00";"1";4
90504;"2933998045";"80";"2009-01-01 00:00:00";"1";4
103700;"2933998046";"80";"2018-01-01 00:00:00";"1";4
97499;"2933998047";"80";"2013-07-01 00:00:00";"1";4
103986;"2933998048";"80";"2018-07-01 00:00:00";"1";4
90505;"2933998050";"80";"2009-01-01 00:00:00";"1";4
103031;"2933998051";"80";"2017-07-01 00:00:00";"1";4
99725;"2933998052";"80";"2016-01-01 00:00:00";"1";4
