measure_sid,goods_nomenclature_item_id,duty_expression_id,duty_amount,monetary_unit_code,measurement_unit_code,measurement_unit_qualifier_code
5160772,8507202090,01,0,,,
5160774,8507208010,01,0,,,
5160775,8507208090,01,0,,,
5160778,8507302010,01,0,,,
5160779,8507302090,01,0,,,
5160781,8507308010,01,0,,,
5160782,8507308090,01,0,,,
5160784,8507400010,01,0,,,
5160785,8507400090,01,0,,,
5160787,8507500010,01,0,,,
5160788,8507500020,01,0,,,
5160789,8507500040,01,0,,,
5160790,8507500090,01,0,,,
5160792,8507600010,01,0,,,
5160793,8507600015,01,0,,,
5160794,8507600017,01,0,,,
5160795,8507600020,01,0,,,
5160796,8507600023,01,0,,,
5160797,8507600025,01,0,,,
5160798,8507600027,01,0,,,
5160799,8507600030,01,0,,,
5160800,8507600033,01,0,,,
5160801,8507600037,01,0,,,
5160802,8507600043,01,0,,,
5160803,8507600045,01,0,,,
5160804,8507600047,01,0,,,
5160805,8507600050,01,0,,,
5160806,8507600053,01,0,,,
5160807,8507600060,01,0,,,
5160808,8507600065,01,0,,,
5160809,8507600071,01,0,,,
5160810,8507600075,01,0,,,
5160811,8507600080,01,0,,,
5160812,8507600085,01,0,,,
5160813,8507600090,01,0,,,
5160815,8507800010,01,0,,,
5160816,8507800020,01,0,,,
5160817,8507800090,01,0,,,
5160820,8507903010,01,0,,,
5160821,8507903090,01,0,,,
5160823,8507908010,01,0,,,
5160825,8507908060,01,0,,,
5160826,8507908070,01,0,,,
5160827,8507908080,01,0,,,
5160828,8507908099,01,0,,,
5160831,8508110000,01,0,,,
5160832,8508190000,01,0,,,
5160833,8508600000,01,0,,,
5160835,8508700010,01,0,,,
5160836,8508700020,01,0,,,
5160837,8508700090,01,0,,,
5160839,8509400000,01,0,,,
5160840,8509800000,01,0,,,
5160841,8509900000,01,0,,,
5160843,8510100000,01,0,,,
5160844,8510200000,01,0,,,
5160845,8510300000,01,0,,,
5160846,8510900000,01,0,,,
5160849,8511100010,01,0,,,
5160850,8511100090,01,0,,,
5160852,8511200010,01,0,,,
5160853,8511200090,01,0,,,
5160855,8511300010,01,0,,,
5160856,8511300030,01,0,,,
5160857,8511300055,01,0,,,
5160858,8511300090,01,0,,,
5160860,8511400010,01,0,,,
5160861,8511400090,01,0,,,
5160863,8511500010,01,0,,,
5160864,8511500090,01,0,,,
5160866,8511800010,01,0,,,
5160867,8511800020,01,0,,,
5160868,8511800090,01,0,,,
5160870,8511900010,01,0,,,
5160871,8511900090,01,0,,,
5160873,8512100000,01,0,,,
5160875,8512200020,01,0,,,
5160876,8512200030,01,0,,,
5160877,8512200040,01,0,,,
5160878,8512200090,01,0,,,
5160880,8512301000,01,0,,,
5160882,8512309010,01,0,,,
5160883,8512309020,01,0,,,
5160884,8512309030,01,0,,,
5160885,8512309090,01,0,,,
5160887,8512400010,01,0,,,
5160888,8512400090,01,0,,,
5160890,8512901000,01,0,,,
5160891,8512909000,01,0,,,
5160893,8513100000,01,0,,,
5160894,8513900000,01,0,,,
5160897,8514101000,01,0,,,
5160899,8514108010,01,0,,,
5160900,8514108090,01,0,,,
5160902,8514201000,01,0,,,
5160904,8514208010,01,0,,,
5160905,8514208090,01,0,,,
5160907,8514302000,01,0,,,
5160908,8514308000,01,0,,,
5160909,8514400000,01,0,,,
5160911,8514903000,01,0,,,
5160912,8514907000,01,0,,,
5160915,8515110000,01,0,,,
5160917,8515191000,01,0,,,
5160918,8515199000,01,0,,,
5160920,8515210000,01,0,,,
5160921,8515290000,01,0,,,
5160923,8515310000,01,0,,,
5160926,8515391300,01,0,,,
5160927,8515391800,01,0,,,
5160928,8515399000,01,0,,,
5160930,8515801000,01,0,,,
5160931,8515809000,01,0,,,
5160933,8515902000,01,0,,,
5160935,8515908010,01,0,,,
5160936,8515908030,01,0,,,
5160937,8515908090,01,0,,,
5160940,8516101100,01,0,,,
5160941,8516108000,01,0,,,
5160943,8516210000,01,0,,,
5160945,8516291000,01,0,,,
5160946,8516295000,01,0,,,
5160948,8516299100,01,0,,,
5160949,8516299900,01,0,,,
5160951,8516310000,01,0,,,
5160952,8516320000,01,0,,,
5160953,8516330000,01,0,,,
5160954,8516400000,01,0,,,
5160956,8516500010,01,0,,,
5160957,8516500090,01,0,,,
5160959,8516601000,01,0,,,
5160960,8516605000,01,0,,,
5160961,8516607000,01,0,,,
5160963,8516608010,01,0,,,
5160964,8516608090,01,0,,,
5160965,8516609000,01,0,,,
5160967,8516710000,01,0,,,
5160968,8516720000,01,0,,,
5160970,8516792000,01,0,,,
5160972,8516797010,01,2.7,,,
5160973,8516797090,01,2.7,,,
5160976,8516802010,01,0,,,
5160977,8516802020,01,0,,,
5160978,8516802090,01,0,,,
5160979,8516808000,01,0,,,
5160981,8516900010,01,0,,,
5160983,8516900051,01,2.7,,,
5160984,8516900060,01,2.7,,,
5160985,8516900070,01,0,,,
5160986,8516900080,01,0,,,
5160987,8516900099,01,2.7,,,
5160990,8517110000,01,0,,,
5160991,8517120000,01,0,,,
5160992,8517180000,01,0,,,
5160994,8517610000,01,0,,,
5160995,8517620000,01,0,,,
5160997,8517691000,01,0,,,
5160998,8517692000,01,0,,,
5160999,8517693000,01,0,,,
5161000,8517699000,01,0,,,
5161001,8517700000,01,0,,,
5161005,8518103010,01,0,,,
5161006,8518103090,01,0,,,
5161008,8518109510,01,0,,,
5161009,8518109590,01,0,,,
5161011,8518210000,01,0,,,
5161013,8518220010,01,0,,,
5161014,8518220090,01,0,,,
5161017,8518293010,01,0,,,
5161018,8518293090,01,0,,,
5161020,8518299510,01,0,,,
5161022,8518299530,01,0,,,
5161023,8518299540,01,0,,,
5161024,8518299599,01,0,,,
5161026,8518302000,01,0,,,
5161028,8518309510,01,0,,,
5161029,8518309520,01,0,,,
5161030,8518309590,01,0,,,
5161032,8518403000,01,0,,,
5161034,8518408010,01,0,,,
5161036,8518408091,01,0,,,
5161037,8518408092,01,0,,,
5161038,8518408093,01,0,,,
5161039,8518408099,01,0,,,
5161041,8518500010,01,0,,,
5161042,8518500090,01,0,,,
5161044,8518900010,01,0,,,
5161046,8518900030,01,0,,,
5161047,8518900035,01,0,,,
5161048,8518900040,01,0,,,
5161049,8518900045,01,0,,,
5161050,8518900050,01,0,,,
5161051,8518900060,01,0,,,
5161052,8518900080,01,0,,,
5161053,8518900099,01,0,,,
5161056,8519201000,01,0,,,
5161058,8519209100,01,0,,,
5161060,8519209910,01,0,,,
5161061,8519209990,01,0,,,
5161062,8519300000,01,0,,,
5161063,8519500000,01,0,,,
5161067,8519811100,01,0,,,
5161069,8519811500,01,0,,,
5161072,8519812110,01,0,,,
5161073,8519812190,01,0,,,
5161074,8519812500,01,0,,,
5161077,8519813100,01,0,,,
5161078,8519813500,01,0,,,
5161080,8519814510,01,0,,,
5161081,8519814590,01,0,,,
5161083,8519815100,01,0,,,
5161084,8519817000,01,0,,,
5161086,8519819510,01,0,,,
5161087,8519819590,01,0,,,
5161088,8519890000,01,0,,,
5161091,8521102000,01,0,,,
5161093,8521109510,01,0,,,
5161094,8521109590,01,0,,,
5161096,8521900010,01,0,,,
5161097,8521900020,01,0,,,
5161098,8521900090,01,0,,,
5161100,8522100000,01,0,,,
5161102,8522902000,01,0,,,
5161103,8522903000,01,0,,,
5161106,8522904100,01,0,,,
5161108,8522904910,01,0,,,
5161109,8522904920,01,0,,,
5161110,8522904930,01,0,,,
5161111,8522904960,01,0,,,
5161112,8522904965,01,0,,,
5161113,8522904990,01,0,,,
5161114,8522907000,01,0,,,
5161116,8522908005,01,0,,,
5161117,8522908010,01,0,,,
5161118,8522908020,01,0,,,
5161119,8522908030,01,0,,,
5161120,8522908065,01,0,,,
5161121,8522908080,01,0,,,
5161122,8522908084,01,0,,,
5161123,8522908097,01,0,,,
5161124,8522908099,01,0,,,
5161127,8523210000,01,0,,,
5161130,8523291500,01,0,,,
5161131,8523291900,01,0,,,
5161132,8523299000,01,0,,,
5161135,8523411000,01,0,,,
5161136,8523413000,01,0,,,
5161137,8523419000,01,0,,,
5161140,8523491000,01,0,,,
5161141,8523492000,01,0,,,
5161142,8523499000,01,0,,,
5161145,8523511000,01,0,,,
5161146,8523519000,01,0,,,
5161147,8523520000,01,0,,,
5161149,8523591000,01,0,,,
5161150,8523599000,01,0,,,
5161152,8523801000,01,0,,,
5161153,8523809000,01,0,,,
5161155,8525500000,01,0,,,
5161156,8525600000,01,0,,,
5161159,8525801100,01,0,,,
5161161,8525801931,01,0,,,
5161162,8525801960,01,0,,,
5161163,8525801965,01,0,,,
5161164,8525801970,01,0,,,
5161165,8525801990,01,0,,,
5161166,8525803000,01,0,,,
5161169,8525809110,01,0,,,
5161170,8525809190,01,0,,,
5161171,8525809900,01,0,,,
5161174,8526100010,01,0,,,
5161175,8526100020,01,0,,,
5161176,8526100090,01,0,,,
5161180,8526912010,01,0,,,
5161181,8526912020,01,0,,,
5161182,8526912030,01,0,,,
5161183,8526912099,01,0,,,
5161185,8526918010,01,0,,,
5161186,8526918090,01,0,,,
5161188,8526920010,01,0,,,
5161189,8526920090,01,0,,,
5161193,8527121000,01,0,,,
5161194,8527129000,01,0,,,
5161196,8527131000,01,0,,,
5161198,8527139100,01,0,,,
5161199,8527139900,01,0,,,
5161200,8527190000,01,0,,,
5161204,8527212000,01,0,,,
5161206,8527215200,01,0,,,
5161207,8527215900,01,0,,,
5161209,8527217000,01,0,,,
5161211,8527219200,01,0,,,
5161212,8527219800,01,0,,,
5161213,8527290000,01,0,,,
5161217,8527911100,01,0,,,
5161218,8527911900,01,0,,,
5161220,8527913500,01,0,,,
5161222,8527919100,01,0,,,
5161224,8527919920,01,0,,,
5161225,8527919990,01,0,,,
5161227,8527921000,01,0,,,
5161228,8527929000,01,0,,,
5161230,8527990010,01,0,,,
5161231,8527990020,01,0,,,
5161232,8527990090,01,0,,,
5161235,8528420000,01,0,,,
5161236,8528490000,01,0,,,
5161239,8528521000,01,0,,,
5161241,8528529100,01,0,,,
5161242,8528529900,01,0,,,
5161244,8528590010,01,0,,,
5161245,8528590020,01,0,,,
5161246,8528590090,01,0,,,
5161248,8528620000,01,0,,,
5161250,8528692000,01,0,,,
5161252,8528698010,01,0,,,
5161253,8528698090,01,0,,,
5161257,8528711100,01,0,,,
5161258,8528711500,01,0,,,
5161259,8528711900,01,0,,,
5161261,8528719100,01,0,,,
5161262,8528719900,01,0,,,
5161264,8528721000,01,0,,,
5161265,8528722000,01,0,,,
5161267,8528723000,01,0,,,
5161268,8528724000,01,0,,,
5161269,8528726000,01,0,,,
5161270,8528728000,01,0,,,
5161271,8528730000,01,0,,,
5161275,8529101100,01,0,,,
5161277,8529103100,01,0,,,
5161278,8529103900,01,0,,,
5161280,8529106510,01,0,,,
5161281,8529106590,01,0,,,
5161282,8529106900,01,0,,,
5161284,8529108010,01,0,,,
5161285,8529108060,01,0,,,
5161286,8529108070,01,0,,,
5161287,8529108090,01,0,,,
5161288,8529109500,01,0,,,
5161290,8529901500,01,0,,,
5161292,8529902000,01,0,,,
5161295,8529904100,01,0,,,
5161296,8529904900,01,0,,,
5161298,8529906510,01,0,,,
5161299,8529906515,01,0,,,
5161300,8529906520,01,0,,,
5161301,8529906525,01,0,,,
5161302,8529906530,01,0,,,
5161303,8529906540,01,0,,,
5161304,8529906545,01,0,,,
5161305,8529906550,01,0,,,
5161306,8529906565,01,0,,,
5161307,8529906575,01,0,,,
5161308,8529906580,01,0,,,
5161309,8529906585,01,0,,,
5161310,8529906590,01,0,,,
5161312,8529909100,01,0,,,
5161315,8529909210,01,0,,,
5161316,8529909215,01,0,,,
5161317,8529909220,01,0,,,
5161318,8529909225,01,0,,,
5161319,8529909233,01,0,,,
5161320,8529909237,01,0,,,
5161321,8529909242,01,0,,,
5161322,8529909243,01,0,,,
5161323,8529909245,01,0,,,
5161324,8529909247,01,0,,,
5161325,8529909249,01,0,,,
5161326,8529909251,01,0,,,
5161327,8529909253,01,0,,,
5161328,8529909255,01,0,,,
5161329,8529909257,01,0,,,
5161330,8529909263,01,0,,,
5161331,8529909265,01,0,,,
5161332,8529909267,01,0,,,
5161333,8529909270,01,0,,,
5161334,8529909275,01,0,,,
5161335,8529909285,01,0,,,
5161336,8529909299,01,0,,,
5161338,8529909710,01,0,,,
5161339,8529909720,01,0,,,
5161340,8529909790,01,0,,,
5161342,8530100000,01,0,,,
5161343,8530800000,01,0,,,
5161344,8530900000,01,0,,,
5161347,8531103000,01,0,,,
5161349,8531109510,01,0,,,
5161350,8531109590,01,0,,,
5161353,8531202010,01,0,,,
5161354,8531202090,01,0,,,
5161357,8531204010,01,0,,,
5161358,8531204090,01,0,,,
5161360,8531209510,01,0,,,
5161361,8531209590,01,0,,,
5161364,8531804010,01,0,,,
5161365,8531804090,01,0,,,
5161366,8531807000,01,0,,,
5161367,8531900000,01,0,,,
5161369,8532100000,01,0,,,
5161371,8532210000,01,0,,,
5161372,8532220000,01,0,,,
5161373,8532230000,01,0,,,
5161374,8532240000,01,0,,,
5161375,8532250000,01,0,,,
5161376,8532290000,01,0,,,
5161377,8532300000,01,0,,,
5161378,8532900000,01,0,,,
5161380,8533100000,01,0,,,
5161382,8533210000,01,0,,,
5161383,8533290000,01,0,,,
5161385,8533310000,01,0,,,
5161386,8533390000,01,0,,,
5161388,8533401000,01,0,,,
5161389,8533409000,01,0,,,
5161390,8533900000,01,0,,,
5161393,8534001100,01,0,,,
5161394,8534001900,01,0,,,
5161395,8534009000,01,0,,,
5161398,8535100010,01,0,,,
5161399,8535100090,01,0,,,
5161402,8535210010,01,0,,,
5161403,8535210090,01,0,,,
5161405,8535290010,01,0,,,
5161406,8535290090,01,0,,,
5161409,8535301010,01,0,,,
5161410,8535301090,01,0,,,
5161412,8535309010,01,0,,,
5161413,8535309090,01,0,,,
5161415,8535400010,01,0,,,
5161416,8535400090,01,0,,,
5161418,8535900010,01,0,,,
5161420,8535900030,01,0,,,
5161421,8535900090,01,0,,,
5161425,8536101010,01,0,,,
5161426,8536101090,01,0,,,
5161428,8536105010,01,0,,,
5161429,8536105090,01,0,,,
5161431,8536109010,01,0,,,
5161432,8536109090,01,0,,,
5161435,8536201010,01,0,,,
5161436,8536201090,01,0,,,
5161438,8536209010,01,0,,,
5161439,8536209090,01,0,,,
5161442,8536301010,01,0,,,
5161443,8536301090,01,0,,,
5161445,8536303010,01,0,,,
5161446,8536303099,01,0,,,
5161448,8536309010,01,0,,,
5161449,8536309090,01,0,,,
5161453,8536411010,01,0,,,
5161454,8536411020,01,0,,,
5161455,8536411090,01,0,,,
5161457,8536419010,01,0,,,
5161459,8536419040,01,0,,,
5161460,8536419050,01,0,,,
5161461,8536419089,01,0,,,
5161463,8536490010,01,0,,,
5161465,8536490030,01,0,,,
5161466,8536490040,01,0,,,
5161467,8536490099,01,0,,,
5161469,8536500300,01,0,,,
5161470,8536500500,01,0,,,
5161471,8536500700,01,0,,,
5161475,8536501110,01,0,,,
5161477,8536501135,01,0,,,
5161478,8536501140,01,0,,,
5161479,8536501199,01,0,,,
5161481,8536501510,01,0,,,
5161482,8536501590,01,0,,,
5161484,8536501910,01,0,,,
5161486,8536501993,01,0,,,
5161487,8536501999,01,0,,,
5161489,8536508010,01,0,,,
5161491,8536508081,01,0,,,
5161492,8536508082,01,0,,,
5161493,8536508083,01,0,,,
5161494,8536508097,01,0,,,
5161495,8536508099,01,0,,,
5161499,8536611010,01,0,,,
5161500,8536611090,01,0,,,
5161502,8536619010,01,0,,,
5161503,8536619090,01,0,,,
5161505,8536691000,01,0,,,
5161506,8536693000,01,0,,,
5161508,8536699010,01,0,,,
5161510,8536699051,01,0,,,
5161511,8536699060,01,0,,,
5161512,8536699082,01,0,,,
5161513,8536699083,01,0,,,
5161514,8536699084,01,0,,,
5161515,8536699085,01,0,,,
5161516,8536699086,01,0,,,
5161517,8536699099,01,0,,,
5161519,8536700010,01,0,,,
5161521,8536700093,01,0,,,
5161522,8536700099,01,0,,,
5161525,8536900110,01,0,,,
5161526,8536900190,01,0,,,
5161527,8536901000,01,0,,,
5161528,8536902000,01,0,,,
5161529,8536904000,01,0,,,
5161531,8536909510,01,0,,,
5161533,8536909520,01,0,,,
5161534,8536909540,01,0,,,
5161535,8536909594,01,0,,,
5161536,8536909595,01,0,,,
5161537,8536909599,01,0,,,
5161541,8537101010,01,0,,,
5161542,8537101090,01,0,,,
5161545,8537109110,01,0,,,
5161547,8537109150,01,0,,,
5161548,8537109160,01,0,,,
5161549,8537109165,01,0,,,
5161550,8537109170,01,0,,,
5161551,8537109199,01,0,,,
5161552,8537109500,01,0,,,
5161554,8537109810,01,0,,,
5161556,8537109830,01,0,,,
5161557,8537109835,01,0,,,
5161558,8537109840,01,0,,,
5161559,8537109845,01,0,,,
5161560,8537109850,01,0,,,
5161561,8537109860,01,0,,,
5161562,8537109865,01,0,,,
5161563,8537109870,01,0,,,
5161564,8537109875,01,0,,,
5161565,8537109893,01,0,,,
5161566,8537109896,01,0,,,
5161567,8537109898,01,0,,,
5161568,8537109899,01,0,,,
5161571,8537209110,01,0,,,
5161572,8537209190,01,0,,,
5161574,8537209910,01,0,,,
5161575,8537209990,01,0,,,
5161578,8538100010,01,0,,,
5161579,8538100090,01,0,,,
5161582,8538901100,01,0,,,
5161583,8538901900,01,0,,,
5161586,8538909110,01,0,,,
5161588,8538909120,01,0,,,
5161589,8538909189,01,0,,,
5161591,8538909910,01,0,,,
5161593,8538909930,01,0,,,
5161594,8538909940,01,0,,,
5161595,8538909950,01,0,,,
5161596,8538909960,01,0,,,
5161597,8538909995,01,0,,,
5161598,8538909999,01,0,,,
5161601,8539100010,01,0,,,
5161602,8539100090,01,0,,,
5161605,8539213000,01,0,,,
5161608,8539219210,01,0,,,
5161609,8539219290,01,0,,,
5161611,8539219810,01,0,,,
5161612,8539219890,01,0,,,
5161615,8539221010,01,0,,,
5161616,8539221090,01,0,,,
5161618,8539229010,01,0,,,
5161619,8539229090,01,0,,,
5161621,8539293000,01,0,,,
5161624,8539299210,01,0,,,
5161625,8539299290,01,0,,,
5161627,8539299810,01,0,,,
5161628,8539299890,01,0,,,
5161632,8539311010,01,0,,,
5161633,8539311090,01,0,,,
5161635,8539319010,01,0,,,
5161636,8539319090,01,0,,,
5161638,8539322000,01,0,,,
5161640,8539329010,01,0,,,
5161641,8539329090,01,0,,,
5161643,8539392000,01,0,,,
5161645,8539398010,01,0,,,
5161646,8539398090,01,0,,,
5161648,8539410000,01,0,,,
5161649,8539490000,01,0,,,
5161650,8539500000,01,0,,,
5161652,8539901000,01,0,,,
5161653,8539909000,01,0,,,
5161657,8540110010,01,0,,,
5161658,8540110090,01,0,,,
5161660,8540120010,01,0,,,
5161661,8540120090,01,0,,,
5161664,8540201010,01,0,,,
5161665,8540201090,01,0,,,
5161667,8540208010,01,0,,,
5161669,8540208091,01,0,,,
5161670,8540208099,01,0,,,
5161672,8540400010,01,0,,,
5161673,8540400090,01,0,,,
5161675,8540600010,01,0,,,
5161676,8540600080,01,0,,,
5161679,8540710010,01,0,,,
5161680,8540710020,01,0,,,
5161681,8540710090,01,0,,,
5161683,8540790010,01,0,,,
5161684,8540790090,01,0,,,
5161687,8540810010,01,0,,,
5161688,8540810090,01,0,,,
5161690,8540890010,01,0,,,
5161692,8540890091,01,0,,,
5161693,8540890092,01,0,,,
5161694,8540890099,01,0,,,
5161697,8540910010,01,0,,,
5161698,8540910020,01,0,,,
5161699,8540910090,01,0,,,
5161701,8540990010,01,0,,,
5161702,8540990090,01,0,,,
5161704,8541100000,01,0,,,
5161706,8541210000,01,0,,,
5161707,8541290000,01,0,,,
5161708,8541300000,01,0,,,
5161710,8541401000,01,0,,,
5161711,8541409000,01,0,,,
5161712,8541500000,01,0,,,
5161713,8541600000,01,0,,,
5161714,8541900000,01,0,,,
5161719,8542311100,01,0,,,
5161720,8542311900,01,0,,,
5161721,8542319000,01,0,,,
5161724,8542321100,01,0,,,
5161725,8542321900,01,0,,,
5161728,8542323100,01,0,,,
5161729,8542323900,01,0,,,
5161730,8542324500,01,0,,,
5161731,8542325500,01,0,,,
5161734,8542326100,01,0,,,
5161735,8542326900,01,0,,,
5161736,8542327500,01,0,,,
5161737,8542329000,01,0,,,
5161739,8542331000,01,0,,,
5161740,8542339000,01,0,,,
5161743,8542391100,01,0,,,
5161744,8542391900,01,0,,,
5161745,8542399000,01,0,,,
5161746,8542900000,01,0,,,
5161748,8543100000,01,0,,,
5161749,8543200000,01,0,,,
5161751,8543304000,01,0,,,
5161752,8543307000,01,0,,,
5161754,8543700100,01,0,,,
5161755,8543700200,01,0,,,
5161756,8543700300,01,0,,,
5161758,8543700410,01,0,,,
5161759,8543700490,01,0,,,
5161760,8543700500,01,0,,,
5161761,8543700600,01,0,,,
5161762,8543700700,01,0,,,
5161763,8543700800,01,0,,,
5161764,8543700900,01,0,,,
5161765,8543701000,01,0,,,
5161766,8543703000,01,0,,,
5161767,8543705000,01,0,,,
5161768,8543706000,01,0,,,
5161769,8543707000,01,0,,,
5161771,8543709005,01,0,,,
5161772,8543709010,01,0,,,
5161773,8543709015,01,0,,,
5161774,8543709030,01,0,,,
5161775,8543709033,01,0,,,
5161776,8543709034,01,0,,,
5161777,8543709035,01,0,,,
5161778,8543709045,01,0,,,
5161779,8543709055,01,0,,,
5161780,8543709063,01,0,,,
5161781,8543709080,01,0,,,
5161782,8543709085,01,0,,,
5161783,8543709095,01,0,,,
5161784,8543709099,01,0,,,
5161785,8543900000,01,0,,,
5161789,8544111000,01,0,,,
5161790,8544119000,01,0,,,
5161791,8544190000,01,0,,,
5161793,8544200010,01,0,,,
5161794,8544200030,01,0,,,
5161795,8544200090,01,0,,,
5161797,8544300010,01,0,,,
5161799,8544300030,01,0,,,
5161800,8544300035,01,0,,,
5161801,8544300040,01,0,,,
5161802,8544300060,01,0,,,
5161803,8544300070,01,0,,,
5161804,8544300085,01,0,,,
5161805,8544300089,01,0,,,
5161808,8544421000,01,0,,,
5161810,8544429010,01,0,,,
5161811,8544429015,01,0,,,
5161812,8544429020,01,0,,,
5161813,8544429025,01,0,,,
5161814,8544429035,01,0,,,
5161815,8544429040,01,0,,,
5161816,8544429050,01,0,,,
5161817,8544429065,01,0,,,
5161818,8544429070,01,0,,,
5161819,8544429080,01,0,,,
5161820,8544429090,01,0,,,
5161822,8544492000,01,0,,,
5161825,8544499110,01,0,,,
5161826,8544499190,01,0,,,
5161829,8544499310,01,0,,,
5161830,8544499320,01,0,,,
5161831,8544499330,01,0,,,
5161832,8544499390,01,0,,,
5161833,8544499500,01,0,,,
5161834,8544499900,01,0,,,
5161836,8544601000,01,0,,,
5161837,8544609000,01,0,,,
5161838,8544700000,01,0,,,
5161842,8545110010,01,0,,,
5161843,8545110090,01,0,,,
5161844,8545190000,01,0,,,
5161845,8545200000,01,0,,,
5161847,8545901000,01,0,,,
5161849,8545909010,01,0,,,
5161850,8545909020,01,0,,,
5161851,8545909030,01,0,,,
5161852,8545909099,01,0,,,
5161854,8546100000,01,0,,,
5161855,8546200000,01,0,,,
5161857,8546901000,01,0,,,
5161858,8546909000,01,0,,,
5161860,8547100000,01,0,,,
5161862,8547200010,01,0,,,
5161863,8547200090,01,0,,,
5161864,8547900000,01,0,,,
5161867,8548101000,01,0,,,
5161869,8548102100,01,0,,,
5161871,8548102910,01,0,,,
5161872,8548102990,01,0,,,
5161874,8548109100,01,0,,,
5161875,8548109900,01,0,,,
5161877,8548902000,01,0,,,
5161878,8548903000,01,0,,,
5161880,8548909010,01,0,,,
5161882,8548909041,01,0,,,
5161883,8548909043,01,0,,,
5161884,8548909044,01,0,,,
5161885,8548909048,01,0,,,
5161886,8548909060,01,0,,,
5161887,8548909065,01,0,,,
5161888,8548909099,01,0,,,
5161891,8601100000,01,0,,,
5161892,8601200000,01,0,,,
5161894,8602100000,01,0,,,
5161895,8602900000,01,0,,,
5161897,8603100000,01,0,,,
5161898,8603900000,01,0,,,
5161899,8604000000,01,0,,,
5161900,8605000000,01,0,,,
5161902,8606100000,01,0,,,
5161903,8606300000,01,0,,,
5161906,8606911000,01,0,,,
5161907,8606918000,01,0,,,
5161908,8606920000,01,0,,,
5161909,8606990000,01,0,,,
5161912,8607110000,01,0,,,
5161913,8607120000,01,0,,,
5161915,8607191000,01,0,,,
5161916,8607199000,01,0,,,
5161919,8607211000,01,0,,,
5161920,8607219000,01,0,,,
5161921,8607290000,01,0,,,
5161922,8607300000,01,0,,,
5161925,8607911000,01,0,,,
5161926,8607919000,01,0,,,
5161928,8607991000,01,0,,,
5161929,8607998000,01,0,,,
5161930,8608000000,01,0,,,
5161932,8609001000,01,0,,,
5161933,8609009000,01,0,,,
5161936,8701100000,01,0,,,
5161938,8701201000,01,16,,,
5161939,8701209000,01,16,,,
5161940,8701300000,01,0,,,
5161943,8701911000,01,0,,,
5161944,8701919000,01,0,,,
5161946,8701921000,01,0,,,
5161947,8701929000,01,0,,,
5161949,8701931000,01,0,,,
5161950,8701939000,01,0,,,
5161952,8701941000,01,0,,,
5161953,8701949000,01,0,,,
5161955,8701951000,01,0,,,
5161956,8701959000,01,0,,,
5161960,8702101100,01,16,,,
5161961,8702101900,01,16,,,
5161963,8702109100,01,10,,,
5161964,8702109900,01,10,,,
5161966,8702201000,01,16,,,
5161967,8702209000,01,10,,,
5161969,8702301000,01,16,,,
5161970,8702309000,01,10,,,
5161971,8702400000,01,10,,,
5161975,8702901100,01,16,,,
5161976,8702901900,01,16,,,
