measure_sid,measure_type_id,geographical_area_id,goods_nomenclature_item_id,validity_start_date,validity_end_date,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,ordernumber,additional_code_type_id,additional_code_id,additional_code_sid,reduction_indicator
5161595,103,1011,8538909950,13/04/2019,,1,M1900010,,,f,400,99965,,,,,
5161596,103,1011,8538909960,13/04/2019,,1,M1900010,,,f,400,102922,,,,,
5161597,103,1011,8538909995,13/04/2019,,1,M1900010,,,f,400,98050,,,,,
5161598,103,1011,8538909999,13/04/2019,,1,M1900010,,,f,400,69208,,,,,
5161601,105,1011,8539100010,13/04/2019,,1,M1900010,,,f,400,82572,,,,,
5161602,103,1011,8539100090,13/04/2019,,1,M1900010,,,f,400,82571,,,,,
5161605,103,1011,8539213000,13/04/2019,,1,M1900010,,,f,400,50874,,,,,
5161608,103,1011,8539219210,13/04/2019,,1,M1900010,,,f,400,60982,,,,,
5161609,103,1011,8539219290,13/04/2019,,1,M1900010,,,f,400,65740,,,,,
5161611,103,1011,8539219810,13/04/2019,,1,M1900010,,,f,400,60983,,,,,
5161612,103,1011,8539219890,13/04/2019,,1,M1900010,,,f,400,60984,,,,,
5161615,103,1011,8539221010,13/04/2019,,1,M1900010,,,f,400,50887,,,,,
5161616,103,1011,8539221090,13/04/2019,,1,M1900010,,,f,400,50888,,,,,
5161618,103,1011,8539229010,13/04/2019,,1,M1900010,,,f,400,50890,,,,,
5161619,103,1011,8539229090,13/04/2019,,1,M1900010,,,f,400,50891,,,,,
5161621,103,1011,8539293000,13/04/2019,,1,M1900010,,,f,400,60594,,,,,
5161624,103,1011,8539299210,13/04/2019,,1,M1900010,,,f,400,60985,,,,,
5161625,103,1011,8539299290,13/04/2019,,1,M1900010,,,f,400,60986,,,,,
5161627,103,1011,8539299810,13/04/2019,,1,M1900010,,,f,400,60987,,,,,
5161628,103,1011,8539299890,13/04/2019,,1,M1900010,,,f,400,60988,,,,,
5161632,103,1011,8539311010,13/04/2019,,1,M1900010,,,f,400,50907,,,,,
5161633,103,1011,8539311090,13/04/2019,,1,M1900010,,,f,400,50908,,,,,
5161635,103,1011,8539319010,13/04/2019,,1,M1900010,,,f,400,50910,,,,,
5161636,103,1011,8539319090,13/04/2019,,1,M1900010,,,f,400,90626,,,,,
5161638,103,1011,8539322000,13/04/2019,,1,M1900010,,,f,400,93319,,,,,
5161640,103,1011,8539329010,13/04/2019,,1,M1900010,,,f,400,60989,,,,,
5161641,103,1011,8539329090,13/04/2019,,1,M1900010,,,f,400,60990,,,,,
5161643,103,1011,8539392000,13/04/2019,,1,M1900010,,,f,400,102585,,,,,
5161645,103,1011,8539398010,13/04/2019,,1,M1900010,,,f,400,102587,,,,,
5161646,103,1011,8539398090,13/04/2019,,1,M1900010,,,f,400,102589,,,,,
5161648,103,1011,8539410000,13/04/2019,,1,M1900010,,,f,400,60602,,,,,
5161649,103,1011,8539490000,13/04/2019,,1,M1900010,,,f,400,60603,,,,,
5161650,103,1011,8539500000,13/04/2019,,1,M1900010,,,f,400,102590,,,,,
5161652,103,1011,8539901000,13/04/2019,,1,M1900010,,,f,400,50929,,,,,
5161653,103,1011,8539909000,13/04/2019,,1,M1900010,,,f,400,50930,,,,,
5161657,103,1011,8540110010,13/04/2019,,1,M1900010,,,f,400,93323,,,,,
5161658,103,1011,8540110090,13/04/2019,,1,M1900010,,,f,400,102772,,,,,
5161660,103,1011,8540120010,13/04/2019,,1,M1900010,,,f,400,50987,,,,,
5161661,103,1011,8540120090,13/04/2019,,1,M1900010,,,f,400,50993,,,,,
5161664,103,1011,8540201010,13/04/2019,,1,M1900010,,,f,400,51007,,,,,
5161665,103,1011,8540201090,13/04/2019,,1,M1900010,,,f,400,51008,,,,,
5161667,103,1011,8540208010,13/04/2019,,1,M1900010,,,f,400,70472,,,,,
5161669,103,1011,8540208091,13/04/2019,,1,M1900010,,,f,400,70474,,,,,
5161670,103,1011,8540208099,13/04/2019,,1,M1900010,,,f,400,70475,,,,,
5161672,103,1011,8540400010,13/04/2019,,1,M1900010,,,f,400,62463,,,,,
5161673,103,1011,8540400090,13/04/2019,,1,M1900010,,,f,400,90902,,,,,
5161675,103,1011,8540600010,13/04/2019,,1,M1900010,,,f,400,62465,,,,,
5161676,103,1011,8540600080,13/04/2019,,1,M1900010,,,f,400,90944,,,,,
5161679,103,1011,8540710010,13/04/2019,,1,M1900010,,,f,400,62466,,,,,
5161680,103,1011,8540710020,13/04/2019,,1,M1900010,,,f,400,82228,,,,,
5161681,103,1011,8540710090,13/04/2019,,1,M1900010,,,f,400,71536,,,,,
5161683,103,1011,8540790010,13/04/2019,,1,M1900010,,,f,400,62468,,,,,
5161684,103,1011,8540790090,13/04/2019,,1,M1900010,,,f,400,62474,,,,,
5161687,103,1011,8540810010,13/04/2019,,1,M1900010,,,f,400,51067,,,,,
5161688,103,1011,8540810090,13/04/2019,,1,M1900010,,,f,400,51068,,,,,
5161690,103,1011,8540890010,13/04/2019,,1,M1900010,,,f,400,70476,,,,,
5161692,103,1011,8540890091,13/04/2019,,1,M1900010,,,f,400,70478,,,,,
5161693,103,1011,8540890092,13/04/2019,,1,M1900010,,,f,400,70479,,,,,
5161694,103,1011,8540890099,13/04/2019,,1,M1900010,,,f,400,70480,,,,,
5161697,103,1011,8540910010,13/04/2019,,1,M1900010,,,f,400,51084,,,,,
5161698,103,1011,8540910020,13/04/2019,,1,M1900010,,,f,400,103923,,,,,
5161699,103,1011,8540910090,13/04/2019,,1,M1900010,,,f,400,98258,,,,,
5161701,103,1011,8540990010,13/04/2019,,1,M1900010,,,f,400,51096,,,,,
5161702,103,1011,8540990090,13/04/2019,,1,M1900010,,,f,400,90906,,,,,
5161704,103,1011,8541100000,13/04/2019,,1,M1900010,,,f,400,51102,,,,,
5161706,103,1011,8541210000,13/04/2019,,1,M1900010,,,f,400,51113,,,,,
5161707,103,1011,8541290000,13/04/2019,,1,M1900010,,,f,400,51119,,,,,
5161708,103,1011,8541300000,13/04/2019,,1,M1900010,,,f,400,51129,,,,,
5161710,103,1011,8541401000,13/04/2019,,1,M1900010,,,f,400,70481,,,,,
5161711,103,1011,8541409000,13/04/2019,,1,M1900010,,,f,400,70482,,,,,
5161712,103,1011,8541500000,13/04/2019,,1,M1900010,,,f,400,51162,,,,,
5161713,103,1011,8541600000,13/04/2019,,1,M1900010,,,f,400,51165,,,,,
5161714,103,1011,8541900000,13/04/2019,,1,M1900010,,,f,400,51172,,,,,
5161719,103,1011,8542311100,13/04/2019,,1,M1900010,,,f,400,102591,,,,,
5161720,103,1011,8542311900,13/04/2019,,1,M1900010,,,f,400,102595,,,,,
5161721,103,1011,8542319000,13/04/2019,,1,M1900010,,,f,400,87839,,,,,
5161724,103,1011,8542321100,13/04/2019,,1,M1900010,,,f,400,102592,,,,,
5161725,103,1011,8542321900,13/04/2019,,1,M1900010,,,f,400,102596,,,,,
5161728,103,1011,8542323100,13/04/2019,,1,M1900010,,,f,400,87844,,,,,
5161729,103,1011,8542323900,13/04/2019,,1,M1900010,,,f,400,87845,,,,,
5161730,103,1011,8542324500,13/04/2019,,1,M1900010,,,f,400,87846,,,,,
5161731,103,1011,8542325500,13/04/2019,,1,M1900010,,,f,400,87847,,,,,
5161734,103,1011,8542326100,13/04/2019,,1,M1900010,,,f,400,87850,,,,,
5161735,103,1011,8542326900,13/04/2019,,1,M1900010,,,f,400,87851,,,,,
5161736,103,1011,8542327500,13/04/2019,,1,M1900010,,,f,400,87852,,,,,
5161737,103,1011,8542329000,13/04/2019,,1,M1900010,,,f,400,87853,,,,,
5161739,103,1011,8542331000,13/04/2019,,1,M1900010,,,f,400,102597,,,,,
5161740,103,1011,8542339000,13/04/2019,,1,M1900010,,,f,400,102598,,,,,
5161743,103,1011,8542391100,13/04/2019,,1,M1900010,,,f,400,102600,,,,,
5161744,103,1011,8542391900,13/04/2019,,1,M1900010,,,f,400,102601,,,,,
5161745,103,1011,8542399000,13/04/2019,,1,M1900010,,,f,400,87857,,,,,
5161746,103,1011,8542900000,13/04/2019,,1,M1900010,,,f,400,52802,,,,,
5161748,103,1011,8543100000,13/04/2019,,1,M1900010,,,f,400,87884,,,,,
5161749,103,1011,8543200000,13/04/2019,,1,M1900010,,,f,400,52807,,,,,
5161751,103,1011,8543304000,13/04/2019,,1,M1900010,,,f,400,102605,,,,,
5161752,103,1011,8543307000,13/04/2019,,1,M1900010,,,f,400,102606,,,,,
5161754,103,1011,8543700100,13/04/2019,,1,M1900010,,,f,400,102607,,,,,
5161755,103,1011,8543700200,13/04/2019,,1,M1900010,,,f,400,102609,,,,,
5161756,103,1011,8543700300,13/04/2019,,1,M1900010,,,f,400,102610,,,,,
5161758,105,1011,8543700410,13/04/2019,,1,M1900010,,,f,400,103880,,,,,
5161759,103,1011,8543700490,13/04/2019,,1,M1900010,,,f,400,103881,,,,,
5161760,103,1011,8543700500,13/04/2019,,1,M1900010,,,f,400,102612,,,,,
5161761,103,1011,8543700600,13/04/2019,,1,M1900010,,,f,400,102613,,,,,
5161762,103,1011,8543700700,13/04/2019,,1,M1900010,,,f,400,102614,,,,,
5161763,103,1011,8543700800,13/04/2019,,1,M1900010,,,f,400,102615,,,,,
5161764,103,1011,8543700900,13/04/2019,,1,M1900010,,,f,400,102616,,,,,
5161765,103,1011,8543701000,13/04/2019,,1,M1900010,,,f,400,87887,,,,,
5161766,103,1011,8543703000,13/04/2019,,1,M1900010,,,f,400,87888,,,,,
5161767,103,1011,8543705000,13/04/2019,,1,M1900010,,,f,400,93338,,,,,
5161768,103,1011,8543706000,13/04/2019,,1,M1900010,,,f,400,87894,,,,,
5161769,103,1011,8543707000,13/04/2019,,1,M1900010,,,f,400,103847,,,,,
5161771,105,1011,8543709005,13/04/2019,,1,M1900010,,,f,400,87912,,,,,
5161772,103,1011,8543709010,13/04/2019,,1,M1900010,,,f,400,87906,,,,,
5161773,103,1011,8543709015,13/04/2019,,1,M1900010,,,f,400,102923,,,,,
5161774,103,1011,8543709030,13/04/2019,,1,M1900010,,,f,400,87917,,,,,
5161775,103,1011,8543709033,13/04/2019,,1,M1900010,,,f,400,100498,,,,,
5161776,103,1011,8543709034,13/04/2019,,1,M1900010,,,f,400,100558,,,,,
5161777,103,1011,8543709035,13/04/2019,,1,M1900010,,,f,400,87918,,,,,
5161778,103,1011,8543709045,13/04/2019,,1,M1900010,,,f,400,87920,,,,,
5161779,103,1011,8543709055,13/04/2019,,1,M1900010,,,f,400,87922,,,,,
5161780,103,1011,8543709063,13/04/2019,,1,M1900010,,,f,400,87947,,,,,
5161781,103,1011,8543709080,13/04/2019,,1,M1900010,,,f,400,87927,,,,,
5161782,103,1011,8543709085,13/04/2019,,1,M1900010,,,f,400,87928,,,,,
5161783,103,1011,8543709095,13/04/2019,,1,M1900010,,,f,400,93748,,,,,
5161784,103,1011,8543709099,13/04/2019,,1,M1900010,,,f,400,87911,,,,,
5161785,103,1011,8543900000,13/04/2019,,1,M1900010,,,f,400,52835,,,,,
5161789,103,1011,8544111000,13/04/2019,,1,M1900010,,,f,400,52843,,,,,
5161790,103,1011,8544119000,13/04/2019,,1,M1900010,,,f,400,52844,,,,,
5161791,103,1011,8544190000,13/04/2019,,1,M1900010,,,f,400,52845,,,,,
5161793,103,1011,8544200010,13/04/2019,,1,M1900010,,,f,400,96974,,,,,
5161794,103,1011,8544200030,13/04/2019,,1,M1900010,,,f,400,103656,,,,,
5161795,103,1011,8544200090,13/04/2019,,1,M1900010,,,f,400,96973,,,,,
5161797,105,1011,8544300010,13/04/2019,,1,M1900010,,,f,400,82569,,,,,
5161799,103,1011,8544300030,13/04/2019,,1,M1900010,,,f,400,98303,,,,,
5161800,103,1011,8544300035,13/04/2019,,1,M1900010,,,f,400,100556,,,,,
5161801,103,1011,8544300040,13/04/2019,,1,M1900010,,,f,400,98652,,,,,
5161802,103,1011,8544300060,13/04/2019,,1,M1900010,,,f,400,99612,,,,,
5161803,103,1011,8544300070,13/04/2019,,1,M1900010,,,f,400,99661,,,,,
5161804,103,1011,8544300085,13/04/2019,,1,M1900010,,,f,400,103657,,,,,
5161805,103,1011,8544300089,13/04/2019,,1,M1900010,,,f,400,98304,,,,,
5161808,103,1011,8544421000,13/04/2019,,1,M1900010,,,f,400,87976,,,,,
5161810,103,1011,8544429010,13/04/2019,,1,M1900010,,,f,400,91190,,,,,
5161811,103,1011,8544429015,13/04/2019,,1,M1900010,,,f,400,104182,,,,,
5161812,103,1011,8544429020,13/04/2019,,1,M1900010,,,f,400,96975,,,,,
5161813,103,1011,8544429025,13/04/2019,,1,M1900010,,,f,400,104183,,,,,
5161814,103,1011,8544429035,13/04/2019,,1,M1900010,,,f,400,104184,,,,,
5161815,103,1011,8544429040,13/04/2019,,1,M1900010,,,f,400,98654,,,,,
5161816,103,1011,8544429050,13/04/2019,,1,M1900010,,,f,400,99613,,,,,
5161817,103,1011,8544429065,13/04/2019,,1,M1900010,,,f,400,103658,,,,,
5161818,103,1011,8544429070,13/04/2019,,1,M1900010,,,f,400,99967,,,,,
5161819,103,1011,8544429080,13/04/2019,,1,M1900010,,,f,400,102924,,,,,
5161820,103,1011,8544429090,13/04/2019,,1,M1900010,,,f,400,91191,,,,,
5161822,103,1011,8544492000,13/04/2019,,1,M1900010,,,f,400,52867,,,,,
5161825,103,1011,8544499110,13/04/2019,,1,M1900010,,,f,400,99150,,,,,
5161826,103,1011,8544499190,13/04/2019,,1,M1900010,,,f,400,99151,,,,,
5161829,103,1011,8544499310,13/04/2019,,1,M1900010,,,f,400,87984,,,,,
5161830,103,1011,8544499320,13/04/2019,,1,M1900010,,,f,400,90675,,,,,
5161831,103,1011,8544499330,13/04/2019,,1,M1900010,,,f,400,99969,,,,,
5161832,103,1011,8544499390,13/04/2019,,1,M1900010,,,f,400,87985,,,,,
5161833,103,1011,8544499500,13/04/2019,,1,M1900010,,,f,400,87982,,,,,
5161834,103,1011,8544499900,13/04/2019,,1,M1900010,,,f,400,87983,,,,,
5161836,103,1011,8544601000,13/04/2019,,1,M1900010,,,f,400,52885,,,,,
5161837,103,1011,8544609000,13/04/2019,,1,M1900010,,,f,400,52892,,,,,
5161838,103,1011,8544700000,13/04/2019,,1,M1900010,,,f,400,52897,,,,,
5161842,103,1011,8545110010,13/04/2019,,1,M1900010,,,f,400,80734,,,,,
5161843,103,1011,8545110090,13/04/2019,,1,M1900010,,,f,400,80737,,,,,
5161844,103,1011,8545190000,13/04/2019,,1,M1900010,,,f,400,52901,,,,,
5161845,103,1011,8545200000,13/04/2019,,1,M1900010,,,f,400,52904,,,,,
5161847,103,1011,8545901000,13/04/2019,,1,M1900010,,,f,400,52906,,,,,
5161849,103,1011,8545909010,13/04/2019,,1,M1900010,,,f,400,80736,,,,,
5161850,103,1011,8545909020,13/04/2019,,1,M1900010,,,f,400,93617,,,,,
5161851,103,1011,8545909030,13/04/2019,,1,M1900010,,,f,400,96413,,,,,
5161852,103,1011,8545909099,13/04/2019,,1,M1900010,,,f,400,52909,,,,,
5161854,103,1011,8546100000,13/04/2019,,1,M1900010,,,f,400,52911,,,,,
5161855,103,1011,8546200000,13/04/2019,,1,M1900010,,,f,400,52912,,,,,
5161857,103,1011,8546901000,13/04/2019,,1,M1900010,,,f,400,52918,,,,,
5161858,103,1011,8546909000,13/04/2019,,1,M1900010,,,f,400,52919,,,,,
5161860,103,1011,8547100000,13/04/2019,,1,M1900010,,,f,400,52921,,,,,
5161862,103,1011,8547200010,13/04/2019,,1,M1900010,,,f,400,98649,,,,,
5161863,103,1011,8547200090,13/04/2019,,1,M1900010,,,f,400,98650,,,,,
5161864,103,1011,8547900000,13/04/2019,,1,M1900010,,,f,400,52925,,,,,
5161867,103,1011,8548101000,13/04/2019,,1,M1900010,,,f,400,60752,,,,,
5161869,103,1011,8548102100,13/04/2019,,1,M1900010,,,f,400,65535,,,,,
5161871,103,1011,8548102910,13/04/2019,,1,M1900010,,,f,400,93889,,,,,
5161872,103,1011,8548102990,13/04/2019,,1,M1900010,,,f,400,93888,,,,,
5161874,103,1011,8548109100,13/04/2019,,1,M1900010,,,f,400,65549,,,,,
5161875,103,1011,8548109900,13/04/2019,,1,M1900010,,,f,400,65536,,,,,
5161877,103,1011,8548902000,13/04/2019,,1,M1900010,,,f,400,87595,,,,,
5161878,103,1011,8548903000,13/04/2019,,1,M1900010,,,f,400,102621,,,,,
5161880,103,1011,8548909010,13/04/2019,,1,M1900010,,,f,400,69012,,,,,
5161882,103,1011,8548909041,13/04/2019,,1,M1900010,,,f,400,69512,,,,,
5161883,103,1011,8548909043,13/04/2019,,1,M1900010,,,f,400,69514,,,,,
5161884,103,1011,8548909044,13/04/2019,,1,M1900010,,,f,400,77447,,,,,
5161885,103,1011,8548909048,13/04/2019,,1,M1900010,,,f,400,81682,,,,,
5161886,103,1011,8548909060,13/04/2019,,1,M1900010,,,f,400,99229,,,,,
5161887,103,1011,8548909065,13/04/2019,,1,M1900010,,,f,400,99230,,,,,
5161888,103,1011,8548909099,13/04/2019,,1,M1900010,,,f,400,69010,,,,,
5161891,103,1011,8601100000,13/04/2019,,1,M1900010,,,f,400,52937,,,,,
5161892,103,1011,8601200000,13/04/2019,,1,M1900010,,,f,400,52938,,,,,
5161894,103,1011,8602100000,13/04/2019,,1,M1900010,,,f,400,52940,,,,,
5161895,103,1011,8602900000,13/04/2019,,1,M1900010,,,f,400,52941,,,,,
5161897,103,1011,8603100000,13/04/2019,,1,M1900010,,,f,400,52943,,,,,
5161898,103,1011,8603900000,13/04/2019,,1,M1900010,,,f,400,52944,,,,,
5161899,103,1011,8604000000,13/04/2019,,1,M1900010,,,f,400,52945,,,,,
5161900,103,1011,8605000000,13/04/2019,,1,M1900010,,,f,400,52946,,,,,
5161902,103,1011,8606100000,13/04/2019,,1,M1900010,,,f,400,52948,,,,,
5161903,103,1011,8606300000,13/04/2019,,1,M1900010,,,f,400,52950,,,,,
5161906,103,1011,8606911000,13/04/2019,,1,M1900010,,,f,400,52953,,,,,
5161907,103,1011,8606918000,13/04/2019,,1,M1900010,,,f,400,87112,,,,,
5161908,103,1011,8606920000,13/04/2019,,1,M1900010,,,f,400,52955,,,,,
5161909,103,1011,8606990000,13/04/2019,,1,M1900010,,,f,400,52956,,,,,
5161912,103,1011,8607110000,13/04/2019,,1,M1900010,,,f,400,52959,,,,,
5161913,103,1011,8607120000,13/04/2019,,1,M1900010,,,f,400,52960,,,,,
5161915,103,1011,8607191000,13/04/2019,,1,M1900010,,,f,400,93348,,,,,
5161916,103,1011,8607199000,13/04/2019,,1,M1900010,,,f,400,93347,,,,,
5161919,103,1011,8607211000,13/04/2019,,1,M1900010,,,f,400,52974,,,,,
5161920,103,1011,8607219000,13/04/2019,,1,M1900010,,,f,400,52975,,,,,
5161921,103,1011,8607290000,13/04/2019,,1,M1900010,,,f,400,52976,,,,,
5161922,103,1011,8607300000,13/04/2019,,1,M1900010,,,f,400,52979,,,,,
5161925,103,1011,8607911000,13/04/2019,,1,M1900010,,,f,400,54975,,,,,
5161926,103,1011,8607919000,13/04/2019,,1,M1900010,,,f,400,93349,,,,,
5161928,103,1011,8607991000,13/04/2019,,1,M1900010,,,f,400,54977,,,,,
5161929,103,1011,8607998000,13/04/2019,,1,M1900010,,,f,400,93350,,,,,
5161930,103,1011,8608000000,13/04/2019,,1,M1900010,,,f,400,53005,,,,,
5161932,103,1011,8609001000,13/04/2019,,1,M1900010,,,f,400,53013,,,,,
5161933,103,1011,8609009000,13/04/2019,,1,M1900010,,,f,400,53014,,,,,
5161936,103,1011,8701100000,13/04/2019,,1,M1900010,,,f,400,53017,,,,,
5161938,103,1011,8701201000,13/04/2019,,1,M1900010,,,f,400,53021,,,,,
5161939,103,1011,8701209000,13/04/2019,,1,M1900010,,,f,400,53022,,,,,
5161940,103,1011,8701300000,13/04/2019,,1,M1900010,,,f,400,53023,,,,,
5161943,103,1011,8701911000,13/04/2019,,1,M1900010,,,f,400,101612,,,,,
5161944,103,1011,8701919000,13/04/2019,,1,M1900010,,,f,400,101613,,,,,
5161946,103,1011,8701921000,13/04/2019,,1,M1900010,,,f,400,101615,,,,,
5161947,103,1011,8701929000,13/04/2019,,1,M1900010,,,f,400,101618,,,,,
5161949,103,1011,8701931000,13/04/2019,,1,M1900010,,,f,400,101620,,,,,
5161950,103,1011,8701939000,13/04/2019,,1,M1900010,,,f,400,101621,,,,,
5161952,103,1011,8701941000,13/04/2019,,1,M1900010,,,f,400,101626,,,,,
5161953,103,1011,8701949000,13/04/2019,,1,M1900010,,,f,400,101627,,,,,
5161955,103,1011,8701951000,13/04/2019,,1,M1900010,,,f,400,101632,,,,,
5161956,103,1011,8701959000,13/04/2019,,1,M1900010,,,f,400,101634,,,,,
5161960,103,1011,8702101100,13/04/2019,,1,M1900010,,,f,400,53039,,,,,
5161961,103,1011,8702101900,13/04/2019,,1,M1900010,,,f,400,53040,,,,,
5161963,103,1011,8702109100,13/04/2019,,1,M1900010,,,f,400,53042,,,,,
5161964,103,1011,8702109900,13/04/2019,,1,M1900010,,,f,400,53043,,,,,
5161966,103,1011,8702201000,13/04/2019,,1,M1900010,,,f,400,101682,,,,,
5161967,103,1011,8702209000,13/04/2019,,1,M1900010,,,f,400,101683,,,,,
5161969,103,1011,8702301000,13/04/2019,,1,M1900010,,,f,400,101685,,,,,
5161970,103,1011,8702309000,13/04/2019,,1,M1900010,,,f,400,101686,,,,,
5161971,103,1011,8702400000,13/04/2019,,1,M1900010,,,f,400,101687,,,,,
5161975,103,1011,8702901100,13/04/2019,,1,M1900010,,,f,400,53047,,,,,
5161976,103,1011,8702901900,13/04/2019,,1,M1900010,,,f,400,53048,,,,,
5161978,103,1011,8702903100,13/04/2019,,1,M1900010,,,f,400,53050,,,,,
5161979,103,1011,8702903900,13/04/2019,,1,M1900010,,,f,400,53051,,,,,
5161980,103,1011,8702909000,13/04/2019,,1,M1900010,,,f,400,53052,,,,,
5161983,103,1011,8703101100,13/04/2019,,1,M1900010,,,f,400,65554,,,,,
5161984,103,1011,8703101800,13/04/2019,,1,M1900010,,,f,400,71020,,,,,
5161987,103,1011,8703211000,13/04/2019,,1,M1900010,,,f,400,53061,,,,,
5161988,103,1011,8703219000,13/04/2019,,1,M1900010,,,f,400,53062,,,,,
5161990,103,1011,8703221000,13/04/2019,,1,M1900010,,,f,400,71021,,,,,
5161991,103,1011,8703229000,13/04/2019,,1,M1900010,,,f,400,53068,,,,,
5161994,103,1011,8703231100,13/04/2019,,1,M1900010,,,f,400,53072,,,,,
5161995,103,1011,8703231900,13/04/2019,,1,M1900010,,,f,400,53073,,,,,
5161996,103,1011,8703239000,13/04/2019,,1,M1900010,,,f,400,53074,,,,,
5161998,103,1011,8703241000,13/04/2019,,1,M1900010,,,f,400,53076,,,,,
5161999,103,1011,8703249000,13/04/2019,,1,M1900010,,,f,400,53077,,,,,
5162002,103,1011,8703311000,13/04/2019,,1,M1900010,,,f,400,53080,,,,,
5162003,103,1011,8703319000,13/04/2019,,1,M1900010,,,f,400,53081,,,,,
5162006,103,1011,8703321100,13/04/2019,,1,M1900010,,,f,400,53085,,,,,
5162007,103,1011,8703321900,13/04/2019,,1,M1900010,,,f,400,53086,,,,,
5162008,103,1011,8703329000,13/04/2019,,1,M1900010,,,f,400,53087,,,,,
5162011,103,1011,8703331100,13/04/2019,,1,M1900010,,,f,400,53093,,,,,
5162012,103,1011,8703331900,13/04/2019,,1,M1900010,,,f,400,53096,,,,,
5162013,103,1011,8703339000,13/04/2019,,1,M1900010,,,f,400,53099,,,,,
5162016,103,1011,8703401010,13/04/2019,,1,M1900010,,,f,400,103662,,,,,
5162017,103,1011,8703401090,13/04/2019,,1,M1900010,,,f,400,103665,,,,,
5162019,103,1011,8703409010,13/04/2019,,1,M1900010,,,f,400,103673,,,,,
5162020,103,1011,8703409090,13/04/2019,,1,M1900010,,,f,400,103669,,,,,
5162021,103,1011,8703500000,13/04/2019,,1,M1900010,,,f,400,101691,,,,,
5162024,103,1011,8703601010,13/04/2019,,1,M1900010,,,f,400,103663,,,,,
5162025,103,1011,8703601090,13/04/2019,,1,M1900010,,,f,400,103666,,,,,
5162027,103,1011,8703609010,13/04/2019,,1,M1900010,,,f,400,103674,,,,,
5162028,103,1011,8703609090,13/04/2019,,1,M1900010,,,f,400,103668,,,,,
5162029,103,1011,8703700000,13/04/2019,,1,M1900010,,,f,400,101695,,,,,
5162031,103,1011,8703801000,13/04/2019,,1,M1900010,,,f,400,101697,,,,,
5162032,103,1011,8703809000,13/04/2019,,1,M1900010,,,f,400,101698,,,,,
5162033,103,1011,8703900000,13/04/2019,,1,M1900010,,,f,400,53100,,,,,
5162036,103,1011,8704101000,13/04/2019,,1,M1900010,,,f,400,71022,,,,,
5162037,103,1011,8704109000,13/04/2019,,1,M1900010,,,f,400,53112,,,,,
5162040,103,1011,8704211000,13/04/2019,,1,M1900010,,,f,400,53115,,,,,
5162043,103,1011,8704213100,13/04/2019,,1,M1900010,,,f,400,53118,,,,,
5162044,103,1011,8704213900,13/04/2019,,1,M1900010,,,f,400,53119,,,,,
5162046,103,1011,8704219100,13/04/2019,,1,M1900010,,,f,400,53121,,,,,
5162047,103,1011,8704219900,13/04/2019,,1,M1900010,,,f,400,53122,,,,,
5162049,103,1011,8704221000,13/04/2019,,1,M1900010,,,f,400,53124,,,,,
5162051,103,1011,8704229100,13/04/2019,,1,M1900010,,,f,400,53126,,,,,
5162052,103,1011,8704229900,13/04/2019,,1,M1900010,,,f,400,53127,,,,,
5162054,103,1011,8704231000,13/04/2019,,1,M1900010,,,f,400,53129,,,,,
5162056,103,1011,8704239100,13/04/2019,,1,M1900010,,,f,400,53131,,,,,
5162057,103,1011,8704239900,13/04/2019,,1,M1900010,,,f,400,53132,,,,,
5162060,103,1011,8704311000,13/04/2019,,1,M1900010,,,f,400,53135,,,,,
5162063,103,1011,8704313100,13/04/2019,,1,M1900010,,,f,400,53138,,,,,
5162064,103,1011,8704313900,13/04/2019,,1,M1900010,,,f,400,53139,,,,,
5162066,103,1011,8704319100,13/04/2019,,1,M1900010,,,f,400,53141,,,,,
5162067,103,1011,8704319900,13/04/2019,,1,M1900010,,,f,400,53142,,,,,
5162069,103,1011,8704321000,13/04/2019,,1,M1900010,,,f,400,53144,,,,,
5162071,103,1011,8704329100,13/04/2019,,1,M1900010,,,f,400,53146,,,,,
5162072,103,1011,8704329900,13/04/2019,,1,M1900010,,,f,400,53147,,,,,
5162073,103,1011,8704900000,13/04/2019,,1,M1900010,,,f,400,53148,,,,,
5162075,103,1011,8705100000,13/04/2019,,1,M1900010,,,f,400,53150,,,,,
5162076,103,1011,8705200000,13/04/2019,,1,M1900010,,,f,400,53151,,,,,
5162077,103,1011,8705300000,13/04/2019,,1,M1900010,,,f,400,53152,,,,,
5162078,103,1011,8705400000,13/04/2019,,1,M1900010,,,f,400,53153,,,,,
5162080,103,1011,8705903000,13/04/2019,,1,M1900010,,,f,400,53156,,,,,
5162081,103,1011,8705908000,13/04/2019,,1,M1900010,,,f,400,95952,,,,,
5162084,103,1011,8706001100,13/04/2019,,1,M1900010,,,f,400,53160,,,,,
5162085,103,1011,8706001900,13/04/2019,,1,M1900010,,,f,400,53161,,,,,
5162087,103,1011,8706009100,13/04/2019,,1,M1900010,,,f,400,53163,,,,,
5162088,103,1011,8706009900,13/04/2019,,1,M1900010,,,f,400,53164,,,,,
5162091,103,1011,8707101000,13/04/2019,,1,M1900010,,,f,400,53167,,,,,
5162092,103,1011,8707109000,13/04/2019,,1,M1900010,,,f,400,53168,,,,,
5162094,103,1011,8707901000,13/04/2019,,1,M1900010,,,f,400,53170,,,,,
